id,data,aula,slug,trecho_original,versao_lapidada,tipo,pilar,contexto,por_que_importa,clareza,originalidade,tensao,utilidade,corte,reaproveitamento,alinhamento,score_total,prioridade,status,formatos_sugeridos,campanha_sugerida,arquivo_origem
021-criando-o-vigiador-de-palavras-do-whatsapp-p002,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,Monitorar palavras é transformar conversa em sinal operacional,Monitorar palavras é transformar conversa em sinal operacional.,frase de impacto,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,4,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p003,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,A planilha vira o painel de controle do que a automação deve observar,A planilha vira o painel de controle do que a automação deve observar.,analogia,Sistemas e alavancagem,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,4,4,4,5,4,4,30,P1,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p004,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,Comparar mensagem recebida com lista de termos já gera valor prático imediato,Comparar mensagem recebida com lista de termos já gera valor prático imediato.,contraste,Agentes e automações reais,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p005,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,"O alerta certo na hora certa pode revelar oportunidade, risco ou demanda escondida","O alerta certo na hora certa pode revelar oportunidade, risco ou demanda escondida.",erro comum,Anti-hype e discernimento,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,4,4,4,4,4,27,P2,nova,short vertical; carrossel; email/newsletter,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p006,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,Enviar alerta para grupo muda a automação de pessoal para operacional,Enviar alerta para grupo muda a automação de pessoal para operacional.,objeção respondida,Implementação,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,short vertical; carrossel; email/newsletter,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p007,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,"O fluxo fica bonito quando cada nó tem uma função clara: receber, analisar, verificar e avisar","O fluxo fica bonito quando cada nó tem uma função clara: receber, analisar, verificar e avisar.",framework,Casos de negócio,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,3,4,4,4,4,27,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p008,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,Vigilância de palavras pode evoluir para vigilância de assuntos,Vigilância de palavras pode evoluir para vigilância de assuntos.,caso aplicado,Gestão antes da IA,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,4,4,4,4,4,4,28,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p009,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,Essa automação é útil porque escuta o que o empresário não consegue acompanhar manualmente,Essa automação é útil porque escuta o que o empresário não consegue acompanhar manualmente.,alerta,Empresário operador vs orquestrador,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",5,3,4,4,5,4,4,29,P2,nova,post LinkedIn; roteiro de corte; aula-isca,Domus: do operador ao orquestrador,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
021-criando-o-vigiador-de-palavras-do-whatsapp-p010,2026-06-26,Criando o vigiador de palavras do WhatsApp,021-criando-o-vigiador-de-palavras-do-whatsapp,O WhatsApp deixa de ser só canal de conversa e vira fonte de dados acionáveis,O WhatsApp deixa de ser só canal de conversa e vira fonte de dados acionáveis.,definição simples,Sistemas e alavancagem,Extraído do argumento principal e das demonstrações práticas da aula; lapidado para uso editorial sem publicar.,"Condensa uma ideia ensinável da aula e facilita reaproveitamento em conteúdo, corte curto ou campanha de implementação.",4,3,3,4,4,4,4,26,P3,nova,post LinkedIn; roteiro de corte; aula-isca,Anti-hype: automações reais para negócios,/root/domus-conteudo/aulas/021-criando-o-vigiador-de-palavras-do-whatsapp.md
022-imersao-em-claude-code-para-negocios-parte-1-p001,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,não é mais chat... é de fato um agente autônomo,A virada não é conversar melhor com IA; é colocar a IA para operar o seu computador com método.,tese,Agentes e automações reais,Abertura conceitual da imersão,Diferencia a Domus do uso superficial de chatbots,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Novo nível da IA,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
022-imersao-em-claude-code-para-negocios-parte-1-p002,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,ele não deixou de ser um gerador de texto glorificado,"Se a IA só te entrega código para copiar, você ainda está fazendo o trabalho pesado.",contraste,Empresário operador vs orquestrador,Comparação entre ChatGPT e Claude Code,Cria tensão sobre operador versus orquestrador,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
022-imersao-em-claude-code-para-negocios-parte-1-p003,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,nessa pasta nós só conversamos,Pasta também é contexto: crie ambientes onde o agente sabe quando conversar e quando executar.,framework,Implementação,Uso de pasta conversas e Claude.md,Transforma organização simples em governança de agente,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
022-imersao-em-claude-code-para-negocios-parte-1-p004,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,cloud.md falando... você não cria documento nenhum,O Claude.md é o contrato de comportamento do seu agente.,definição simples,Gestão antes da IA,Explicação de regras por diretório,Ensina controle antes da automação,4,4,4,5,4,4,5,30,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
022-imersao-em-claude-code-para-negocios-parte-1-p005,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,dá até pra fazer uma skill que orquestra essas duas coisas,Uma skill boa não faz tudo; ela orquestra especialidades menores.,framework,Sistemas e alavancagem,Skills de copy e página,Abre caminho para arquitetura modular,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
022-imersao-em-claude-code-para-negocios-parte-1-p006,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,não é uma demonstração...,Demo bonita não basta: o valor está em repetir o processo no seu negócio.,alerta,Anti-hype e discernimento,Aviso durante criação de página,Evita consumo passivo de espetáculo,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
022-imersao-em-claude-code-para-negocios-parte-1-p007,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,só estamos seguindo as instruções que o Cloud Code passou,O agente bom também ensina o próximo clique; você não precisa decorar tudo.,objeção respondida,Implementação,Configuração de GitHub CLI,Reduz medo técnico de iniciantes,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
022-imersao-em-claude-code-para-negocios-parte-1-p008,2026-06-26,Imersao Em Claude Code Para Negocios Parte 1,022-imersao-em-claude-code-para-negocios-parte-1,de vez em quando... ele morre,Agente autônomo não é mágico: saber quando ele travou faz parte da operação.,erro comum,Anti-hype e discernimento,Depuração do processo,Normaliza falhas e ensina diagnóstico,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/022-imersao-em-claude-code-para-negocios-parte-1.md
023-plantao-01-p001,2026-06-26,Plantao 01,023-plantao-01,"Design não é meu ponto forte, então eu foco em processo.","Design não é meu ponto forte, então eu foco em processo.",tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
023-plantao-01-p002,2026-06-26,Plantao 01,023-plantao-01,"Antes de pedir peça bonita, defina que tipo de beleza você valoriza.","Antes de pedir peça bonita, defina que tipo de beleza você valoriza.",frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
023-plantao-01-p003,2026-06-26,Plantao 01,023-plantao-01,Peça para a IA extrair a identidade visual antes de criar.,Peça para a IA extrair a identidade visual antes de criar.,framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
023-plantao-01-p004,2026-06-26,Plantao 01,023-plantao-01,Exemplo visual vale mais que dez adjetivos no prompt.,Exemplo visual vale mais que dez adjetivos no prompt.,contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
023-plantao-01-p005,2026-06-26,Plantao 01,023-plantao-01,Às vezes a IA não faz porque não sabe que existe uma skill para fazer.,Às vezes a IA não faz porque não sabe que existe uma skill para fazer.,objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
023-plantao-01-p006,2026-06-26,Plantao 01,023-plantao-01,Ajuste fino não é fracasso; é a etapa normal da direção criativa.,Ajuste fino não é fracasso; é a etapa normal da direção criativa.,definição simples,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
023-plantao-01-p007,2026-06-26,Plantao 01,023-plantao-01,Foto boa facilita mais do que prompt mirabolante.,Foto boa facilita mais do que prompt mirabolante.,alerta,Casos de negócio,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
023-plantao-01-p008,2026-06-26,Plantao 01,023-plantao-01,O resultado melhora quando você transforma gosto em critério.,O resultado melhora quando você transforma gosto em critério.,erro comum,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/023-plantao-01.md
024-imersao-em-claude-code-para-negocios-parte-2-p001,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,Coisa simples não feita continua custando caro.,Coisa simples não feita continua custando caro.,tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
024-imersao-em-claude-code-para-negocios-parte-2-p002,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,"Se você precisa falar um livro para fazer uma tarefa, tem algo errado.","Se você precisa falar um livro para fazer uma tarefa, tem algo errado.",frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
024-imersao-em-claude-code-para-negocios-parte-2-p003,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,Não escolha modelo caro por vaidade; escolha pela tarefa.,Não escolha modelo caro por vaidade; escolha pela tarefa.,framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
024-imersao-em-claude-code-para-negocios-parte-2-p004,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,"A skill é útil, mas tarefa simples também precisa andar sem ela.","A skill é útil, mas tarefa simples também precisa andar sem ela.",contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
024-imersao-em-claude-code-para-negocios-parte-2-p005,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,O objetivo vem antes da tecnologia.,O objetivo vem antes da tecnologia.,objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
024-imersao-em-claude-code-para-negocios-parte-2-p006,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,Contexto demais também vira erro operacional.,Contexto demais também vira erro operacional.,definição simples,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
024-imersao-em-claude-code-para-negocios-parte-2-p007,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,Modelo barato bem usado vence modelo caro mal dirigido.,Modelo barato bem usado vence modelo caro mal dirigido.,alerta,Casos de negócio,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
024-imersao-em-claude-code-para-negocios-parte-2-p008,2026-06-26,Imersao Em Claude Code Para Negocios Parte 2,024-imersao-em-claude-code-para-negocios-parte-2,"A página editável precisa servir o negócio, não só ficar bonita.","A página editável precisa servir o negócio, não só ficar bonita.",erro comum,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/024-imersao-em-claude-code-para-negocios-parte-2.md
025-plantao-02-p001,2026-06-26,Plantao 02,025-plantao-02,Volume sem processo vira gargalo.,Volume sem processo vira gargalo.,tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
025-plantao-02-p002,2026-06-26,Plantao 02,025-plantao-02,Dá para começar simples; engenharia de prompt mirabolante não é pré-requisito.,Dá para começar simples; engenharia de prompt mirabolante não é pré-requisito.,frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
025-plantao-02-p003,2026-06-26,Plantao 02,025-plantao-02,O agente deduz ferramentas quando entende o objetivo.,O agente deduz ferramentas quando entende o objetivo.,framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
025-plantao-02-p004,2026-06-26,Plantao 02,025-plantao-02,Aplicativo local usa melhor o computador que uma aba pesada.,Aplicativo local usa melhor o computador que uma aba pesada.,contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
025-plantao-02-p005,2026-06-26,Plantao 02,025-plantao-02,Tudo que envolve automatizar percepção humana agora dá para fazer.,Tudo que envolve automatizar percepção humana agora dá para fazer.,objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
025-plantao-02-p006,2026-06-26,Plantao 02,025-plantao-02,"Sua metodologia pode virar nota, número e dashboard.","Sua metodologia pode virar nota, número e dashboard.",definição simples,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
025-plantao-02-p007,2026-06-26,Plantao 02,025-plantao-02,"Janela de contexto é limite de gestão, não detalhe técnico.","Janela de contexto é limite de gestão, não detalhe técnico.",alerta,Casos de negócio,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
025-plantao-02-p008,2026-06-26,Plantao 02,025-plantao-02,Quebre a tarefa antes que o contexto quebre você.,Quebre a tarefa antes que o contexto quebre você.,erro comum,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/025-plantao-02.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p001,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,"Antes de qualquer agente, aprenda onde você está no terminal.","Antes de qualquer agente, aprenda onde você está no terminal.",tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p002,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,"Muda a interface, mas muita coisa não muda.","Muda a interface, mas muita coisa não muda.",frase de impacto,Empresário operador vs orquestrador,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p003,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,"Quem entende pasta, arquivo e comando perde o medo do agente.","Quem entende pasta, arquivo e comando perde o medo do agente.",framework,Sistemas e alavancagem,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p004,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,Não memorize tudo; reconheça padrões.,Não memorize tudo; reconheça padrões.,contraste,Agentes e automações reais,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p005,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,A melhor ferramenta é a que você consegue operar hoje.,A melhor ferramenta é a que você consegue operar hoje.,objeção respondida,Anti-hype e discernimento,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p006,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,Os modelos de ponta estão separados por detalhes menores do que o marketing sugere.,Os modelos de ponta estão separados por detalhes menores do que o marketing sugere.,definição simples,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P2,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p007,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,"Benchmark ajuda, mas tarefa real decide.","Benchmark ajuda, mas tarefa real decide.",alerta,Casos de negócio,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca-p008,2026-06-26,Imersao 03 Como Todos Os Agentes De Terminal Funcionam E Como Usar De Graca,026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca,Grátis não significa amador quando há método.,Grátis não significa amador quando há método.,erro comum,Implementação,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,3,4,4,4,4,27,P3,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/026-imersao-03-como-todos-os-agentes-de-terminal-funcionam-e-como-usar-de-graca.md
027-plantao-03-p001,2026-06-26,Plantao 03,027-plantao-03,Dá para baixar a página antes de tentar reinventar a referência.,Dá para baixar a página antes de tentar reinventar a referência.,tese,Gestão antes da IA,Extraído do desenvolvimento prático da aula/plantão.,Condensa uma orientação operacional em peça reutilizável.,4,4,4,5,4,4,5,30,P1,nova,short vertical; carrossel; post LinkedIn,Educação Domus,/root/domus-conteudo/aulas/027-plantao-03.md
